username,user_handle,date,retweets,favorites,text,geological_location,mentions,hashtags,tweet_id,permalink
"Kim Stirling",KimStirling2,2018-12-02 14:27,1,4,"I shared this news with my Aunt who lived at Feather Canyon. She remembered him as being a very nice man and cried for him. And for herself. And for all of it. We found my Aunt, James, because of your tweet with her photo. So, thank you for that. #CampFireJamesWoods",,,#CampFireJamesWoods,"1069357499306790912",https://twitter.com/KimStirling2/status/1069357499306790912
"Janice Dominic 🌊🌊🌊❄❄",oldtiredfeminis,2018-12-02 05:16,5,5,"And they're still waiting for @fema to show up. #CampFireParadise #ButteStrong #CaliforniaFires #Campfire #CampFireJamesWoods #cawildfires #SundayMorning #SundayMotivation #SundayThoughtshttps://www.kqed.org/news/11709228/three-weeks-later-still-no-fema-trailers-available-for-camp-fire-survivors …",,@fema,#CampFireParadise #ButteStrong #CaliforniaFires #Campfire #CampFireJamesWoods #cawildfires #SundayMorning #SundayMotivation #SundayThoughtshttps,"1069218833905446914",https://twitter.com/oldtiredfeminis/status/1069218833905446914
"Don Chatham",donchatham,2018-11-30 18:54,6,13,"Why are half of Americans showing more compassion toward a few thousand immigrants trying to protest their way into the US, than their own neighbors who are hurting, hungry, and alone? Asking for a friend... #CaravanaMigrantes #AmericaFirst #America #CampFireJamesWoods",,,#CaravanaMigrantes #AmericaFirst #America #CampFireJamesWoods,"1068699731684089859",https://twitter.com/donchatham/status/1068699731684089859
"Karin",Karin_in_CA,2018-11-30 18:36,4,6,"#CampFireJamesWoods Christina Lamb posted this about her father and his dog Jack on Facebook. Absolutely heartbreaking. What a handsome pair they were. Praying for Christina and her family. Link to North Valley Community Fund http://nvcf.com pic.twitter.com/JNq0HWNhQF",,,#CampFireJamesWoods,"1068695211541319680",https://twitter.com/Karin_in_CA/status/1068695211541319680
"BaioBot4000",BaioBot4000,2019-02-09 17:26,0,0,"Here's just one of the kind person I drove Holly, this throwback Dr #Paradise, #CampFireJamesWoods House total distortion of We went to Trump, Jr. smart to disagree with cell phone, therefore we lost a few weeks in a few 100 miles away. Dementia and the LEGAL and Tonto",,,#Paradise #CampFireJamesWoods,"1094407285575729152",https://twitter.com/BaioBot4000/status/1094407285575729152
"El Floyo",Fingersflying,2019-01-20 20:26,0,2,"#CCOT Illiterates and Bureaucrats to Blame for California Wildfires https://www.frontpagemag.com/fpm/271927/why-trump-right-california-wildfires-matthew-vadum … #CampFireJamesWoods #CampFlogGnaw #wildfires #CampFire #politics #Climatechange #GlobalWarming",,,#CCOT #CampFireJamesWoods #CampFlogGnaw #wildfires #CampFire #politics #Climatechange #GlobalWarming,"1087204645989011456",https://twitter.com/Fingersflying/status/1087204645989011456
"BlueNGold",BlueNGold92,2019-01-16 10:43,0,0,"This is in the vicinity of the #CampFire Potential for flooding in burn scarred areas CA / Butte County #campfirejameswoods @RealJamesWoodshttps://twitter.com/ButteSheriff/status/1085319963513040901 …",,@RealJamesWoodshttps,#CampFire #campfirejameswoods,"1085608522476269569",https://twitter.com/BlueNGold92/status/1085608522476269569
"liddlegirllost",liddlegirllost1,2019-01-07 13:47,1,1,"#ButteSheriff #CampFire #KoryHonea #CampFireJamesWoods RT to support and congratulate. Most of all: We will always remember. His voice regarding CA legislation is honest, forthright, speaking from the best place: Affect. Congratulations, Sheriff Honea.",,,#ButteSheriff #CampFire #KoryHonea #CampFireJamesWoods,"1082393224042299392",https://twitter.com/liddlegirllost1/status/1082393224042299392
"Skid Crease",SkidCrease,2018-12-31 04:37,1,2,"PG&E, of Erin Brokovich fame when charged with recklessly poisoning the water of Hinkley, could now be found guilty of murder if the reckless operation of their utility equipment that may have started the deadly Camp Fire in California. #CaliforniaFires #CampFireJamesWoods",,,#CaliforniaFires #CampFireJamesWoods,"1079718072108208134",https://twitter.com/SkidCrease/status/1079718072108208134
"Kitta",Kittvix,2018-12-25 02:31,7,8,"Friday has not been found after all; it was a case of mistaken identity. He's been missing for 48 days and I thought he was safe. #campfirejameswoods #CampFire #LostPet pic.twitter.com/B4r86fRZ9e",,,#campfirejameswoods #CampFire #LostPet,"1077512055823814656",https://twitter.com/Kittvix/status/1077512055823814656
"Sheasma",Sheasma,2018-12-16 14:43,0,1,"@RealJamesWoods He was found in Malibu with his sheep & goats who sadly didn’t make it thru #WoolseyFire. He deserves a home not a kill shelter. Someone please open your heart & home to this sweet boy #HeroSchnoot #CampFireJamesWoods https://www.instagram.com/p/BrTG16OlD6U/",,@RealJamesWoods,#WoolseyFire #HeroSchnoot #CampFireJamesWoods,"1074434955823013888",https://twitter.com/Sheasma/status/1074434955823013888
"Rebecca 🦋",RebeccaLee83,2018-12-08 22:33,1,2,"This is so touching! Dogs are amazing, they're so loyal and loving. Grateful he's been reunited with his family and that he's safe! #CampFirePets #CampFireJamesWoods #CaliforniaFire #dogsarefamily #ilovedogs #dogsarejoy #happyend https://twitter.com/washingtonpost/status/1071554794475700224 …",,,#CampFirePets #CampFireJamesWoods #CaliforniaFire #dogsarefamily #ilovedogs #dogsarejoy #happyend,"1071653981141651457",https://twitter.com/RebeccaLee83/status/1071653981141651457
"Karin",Karin_in_CA,2018-12-05 14:25,1,5,"#CampFireJamesWoods #Reunited #CampFirePets #Perseverance #Love This is a beautiful heartwarming story of perseverance and love through tragedy. pic.twitter.com/kcMqzTWun5",,,#CampFireJamesWoods #Reunited #CampFirePets #Perseverance #Love,"1070444088250355712",https://twitter.com/Karin_in_CA/status/1070444088250355712
"luvcats13",luvcats13,2018-12-04 22:09,0,0,"This is so so so very sad. I am so worried there will be many many stories like this as DNA evidence is sifted through. I think of this community almost every day, what a tragedy! #CampFireJamesWoods https://twitter.com/RealJamesWoods/status/1068646125484179456 …",,,#CampFireJamesWoods,"1070198469204295680",https://twitter.com/luvcats13/status/1070198469204295680
"Getting High in Dubai",HighinGet,2018-12-01 22:10,2,2,"The Stunfwoman, the fundraising tribute song to @XTinaTaft ‘s mother who died in the #CampFire was released at midnight on @TIDAL. All of the streaming and download royalties will go to help Christina get her life back as an orphan. #CampFireJamesWoods https://tidal.com/browse/album/99886315 …",,@XTinaTaft @TIDAL,#CampFire #CampFireJamesWoods,"1069111664136650752",https://twitter.com/HighinGet/status/1069111664136650752
"Rich Unrein",runrein,2018-11-30 19:04,0,1,"So very sad. So much life lost. #CampFireJamesWoods",,,#CampFireJamesWoods,"1068702467536248833",https://twitter.com/runrein/status/1068702467536248833
"Peter_J",AF_Dad_Shoes,2018-11-30 18:05,1,2,"#CampFireJamesWoods Thank you James Woods, a person of great HONOR",,,#CampFireJamesWoods,"1068687549193994240",https://twitter.com/AF_Dad_Shoes/status/1068687549193994240
"cheryl h 🇺🇸",hcheryl,2018-11-30 18:04,0,1,"I retreated your tweet @RealJamesWoods and am so sorry for the Lamb family, may God's grace and blessings be with them Their father & Jack were prayed for each time @RealJamesWoods sent the tweet. #CampFireJamesWoods https://twitter.com/RealJamesWoods/status/1068646125484179456 …",,@RealJamesWoods @RealJamesWoods,#CampFireJamesWoods,"1068687215776210945",https://twitter.com/hcheryl/status/1068687215776210945
"Don Chatham",donchatham,2018-11-30 16:28,1,5,"There are no words that can make this better for those who lost so much in these fires. To say you are in our prayers, sounds so empty compared to your loss. But it is all I can do along with crying with you. I guess we pray and cry together. #CampFireJamesWoods https://twitter.com/RealJamesWoods/status/1068646125484179456 …",,,#CampFireJamesWoods,"1068663160171708416",https://twitter.com/donchatham/status/1068663160171708416
"James Woods",RealJamesWoods,2018-11-30 15:21,4985,12272,"This was one I retweeted several times. I’m devastated. #CampFireJamesWoods pic.twitter.com/afQEBS5Gvm",,,#CampFireJamesWoods,"1068646125484179456",https://twitter.com/RealJamesWoods/status/1068646125484179456
"The Truth For Kody ⭐⭐⭐",TheTruth4Kody,2018-11-28 18:12,24,34,"Take a moment this #Christmas season and pray for the souls lost, and their families. Pray for the firefighters that fought the fires, and pray for the Search and Extraction teams, still searching for those that have perished. ~ Truth #CampFire #CampFireJamesWoods pic.twitter.com/UloA8GqWWI",,,#Christmas #CampFire #CampFireJamesWoods,"1067964386524971009",https://twitter.com/TheTruth4Kody/status/1067964386524971009
"MIGUEL-CLE🇺🇸",Michael_Pinchak,2018-11-28 06:16,9,15,"Wonder were the help is for #CampFireJamesWoods besides James? Were are the Big Mouths #NancyPelosi #AdamSchiff #MaxineWaters not helping their own people but only concerned by #IllegalAliens",,,#CampFireJamesWoods #NancyPelosi #AdamSchiff #MaxineWaters #IllegalAliens,"1067784333404958720",https://twitter.com/Michael_Pinchak/status/1067784333404958720
"James Rodriguez",drikpic,2018-11-26 14:21,15,39,"Still searching #Splinter. My zone is close to being open. Will see if he was saved or not. Trying to stay postive about it. Family is safe out of the weather. more good news to come. #CampFireJamesWoods If you want to give a little extra it all helps; http://paypal.me/drikpic pic.twitter.com/a2eq1XvLuJ",,,#Splinter #CampFireJamesWoods,"1067181556182073346",https://twitter.com/drikpic/status/1067181556182073346
"James Woods",RealJamesWoods,2018-11-25 17:53,10076,9643,"So, followers, please do your thing! #CampFireJamesWoods https://twitter.com/StateFarm/status/1066185504289366016 …",,,#CampFireJamesWoods,"1066872608098967552",https://twitter.com/RealJamesWoods/status/1066872608098967552
"Lissa Purnell",LissaPurnell,2018-11-25 15:40,19,27,"@AlyssaMilano also had no problem asking fellow Americans for help rescuing her horses during the #CaliforniaWildfires #Campfire #Campfirejameswoods Which ofcourse true Americans helped accomplish. Next time she needs help in a desperate situation she can ask the #MigrantCaravan",,@AlyssaMilano,#CaliforniaWildfires #Campfire #Campfirejameswoods #MigrantCaravan,"1066839013083021312",https://twitter.com/LissaPurnell/status/1066839013083021312
"Jenn 🌀🔥📢 #DAT",Jr3597,2018-11-25 01:34,19,12,"#Retweet4good $1 per RT donated, up to $1M, from State Farm, to benefit #CampFire survivors! Ends Sunday 11/25 @midnight. Thank you, . @AaronRodgers12 & . @StateFarm for your kindness and generosity #donations #CampFireJamesWoods #CampFireParadise #DisasterAssistTeamhttps://twitter.com/AaronRodgers12/status/1066172409928138753 …",,@midnight @AaronRodgers12 @StateFarm,#Retweet4good #CampFire #donations #CampFireJamesWoods #CampFireParadise #DisasterAssistTeamhttps,"1066626131338715136",https://twitter.com/Jr3597/status/1066626131338715136
"California Wildfire Pets #CampfirePets",CAFirePets,2018-11-20 10:39,16,43,"Casper is really happy to have his couch back! Please don't give up! #REUNITED #CAMPFIREPETS #ButteCountyStrong #MagaliaStrong #REUNITEDDOG #CampFireJamesWoods pic.twitter.com/ncb23AHsyN",,,#REUNITED #CAMPFIREPETS #ButteCountyStrong #MagaliaStrong #REUNITEDDOG #CampFireJamesWoods,"1064951410012246016",https://twitter.com/CAFirePets/status/1064951410012246016
"James Rodriguez",drikpic,2018-11-20 09:51,36,73,"Still searching; #Splinter I miss you. My family & I thank all the hard working people helping and all the support we are also getting durning this hard time. #CampFireJamesWoods If you want to give a little something it all helps; https://www.paypal.me/drikpic pic.twitter.com/jNAM22A2Oi",,,#Splinter #CampFireJamesWoods,"1064939397307490305",https://twitter.com/drikpic/status/1064939397307490305
"California Rising",KernUnited,2018-11-18 15:43,39,40,"American Refugees: Update #CampFire Shelter Available Gridley, CA 30 miles south of #Chico Butte County Fairgrounds Shower, security, medical, NatGuard Wristband required for entry- genuine evacuees- no homeless #CampFire #CampFirePets #CampFireSmoke #CampFireJamesWoods #KAG pic.twitter.com/nXWcHfdOdC",,,#CampFire #Chico #CampFire #CampFirePets #CampFireSmoke #CampFireJamesWoods #KAG,"1064303027031441408",https://twitter.com/KernUnited/status/1064303027031441408
"Just Jane",JustJane1971,2018-11-18 07:46,38,42,"#AMJoy #SundayMorning #SundayMotivation let’s have a #SundayFunday and support #Toys4CaKids #CaliforniaFire #Campfire #CampFireJamesWoods Let’s make #christmas happen https://twitter.com/JustJane1971/status/1063968378413559810 …",,,#AMJoy #SundayMorning #SundayMotivation #SundayFunday #Toys4CaKids #CaliforniaFire #Campfire #CampFireJamesWoods #christmas,"1064183008318631936",https://twitter.com/JustJane1971/status/1064183008318631936
"Bill",dogruphus,2018-11-17 18:08,22,83,"UPDATE. PAT AND DON WALLILA HAVE BEEN FOUND ALIVE. We are with them now. Please pass this around. They are doing well. #CampFireJamesWoods #CampFire #ParadiseFire #MissingPersons #missing",,,#CampFireJamesWoods #CampFire #ParadiseFire #MissingPersons #missing,"1063977181880053760",https://twitter.com/dogruphus/status/1063977181880053760
"BBerry7961",bberry7961,2018-11-16 22:55,16,59,"I absolutely agree! @RealJamesWoods is a true hero to the people of California #CampFireJamesWoods",,@RealJamesWoods,#CampFireJamesWoods,"1063687113068240896",https://twitter.com/bberry7961/status/1063687113068240896
"Jenny",JMartPort,2018-11-16 18:52,64,74,"Butte County is looking to bring in 100 portable classrooms for displaced students and teachers to get back to school by December 3rd. They need help! Please share #CampFire #CampFireJamesWoods #ButteStrong #EllenDeGeneres #AppleEDUchat #JeffBezos #FooFighters #BillGates pic.twitter.com/oSJgLQZTvg",,,#CampFire #CampFireJamesWoods #ButteStrong #EllenDeGeneres #AppleEDUchat #JeffBezos #FooFighters #BillGates,"1063625946190688257",https://twitter.com/JMartPort/status/1063625946190688257
"Maríssa Rodriguez",marissaraquel5,2018-11-16 18:31,68,57,"Found Cat! Do you recognize this Cat? #CampFireJamesWoods #CampFire #CampFirePets #Paradise #ParadiseFires #ParadiseStrong #CaliforniaFires #CaliforniaWildFires #CAFires #ButteCounty #ButteCountyFire #ButteCountyStrong #SoCalFiresJamesWoods pic.twitter.com/VcPI6njWKX",,,#CampFireJamesWoods #CampFire #CampFirePets #Paradise #ParadiseFires #ParadiseStrong #CaliforniaFires #CaliforniaWildFires #CAFires #ButteCounty #ButteCountyFire #ButteCountyStrong #SoCalFiresJamesWoods,"1063620532787208194",https://twitter.com/marissaraquel5/status/1063620532787208194
"Kristy Swanson",KristySwansonXO,2018-11-15 12:08,30,98,"#GoodSamaritan This is a great company(I know them personally)that is wanting to donate their products to Shelters & First Responders #SoCalFiresJamesWoods #CampFireJamesWoods @RealJamesWoods @fema @RedCross @ClearGearSprayhttps://twitter.com/ClearGearSpray/status/1062034988160466944 …",,@RealJamesWoods @fema @RedCross @ClearGearSprayhttps,#GoodSamaritan #SoCalFiresJamesWoods #CampFireJamesWoods,"1063161919987625984",https://twitter.com/KristySwansonXO/status/1063161919987625984
"The Epoch Times",EpochTimes,2018-11-14 17:48,37,69,"“Keep up the good work, followers,” @RealJamesWoods wrote in another tweet. “You are literally saving lives. This is so much more rewarding than arguing politics!!” #CaliforniaWildfires #Missing #CampFireJamesWoods #SoCalFiresJamesWoodshttps://www.theepochtimes.com/actor-james-woods-helps-wildfire-victims-find-each-other-through-twitter_2714245.html …",,@RealJamesWoods,#CaliforniaWildfires #Missing #CampFireJamesWoods #SoCalFiresJamesWoodshttps,"1062884891338117121",https://twitter.com/EpochTimes/status/1062884891338117121
"Macy",thisisapinata,2018-11-13 13:02,28,17,"#SoCalJamesWoods #CampFireJamesWoods Alexa Leigh on facebook posted in the https://www.facebook.com/groups/984052415067437 … saying they are in desperate need of a vet in NorCal UCDavis Veterinary Medical Teaching Hospital. Not sure if it is for an injured horse or not. pic.twitter.com/45PcaK9PXk",,,#SoCalJamesWoods #CampFireJamesWoods,"1062450682412838912",https://twitter.com/thisisapinata/status/1062450682412838912
"James Woods",RealJamesWoods,2018-11-13 13:00,1088,1237,"Bring #donations on the list below to the #ChicoAirport #CampFireJamesWoods #CampFire #FirePets pic.twitter.com/anuQD99V0V",,,#donations #ChicoAirport #CampFireJamesWoods #CampFire #FirePets,"1062450240542765056",https://twitter.com/RealJamesWoods/status/1062450240542765056
"James Woods",RealJamesWoods,2018-11-13 12:59,679,987,"North Valley Animal Disaster Group seems a favorite with #Chico locals for animal care. You’ll have to look them up. #CampFireJamesWoods. https://twitter.com/wilma7771/status/1062411024874303489 …",,,#Chico #CampFireJamesWoods,"1062449777340751878",https://twitter.com/RealJamesWoods/status/1062449777340751878
"James Woods",RealJamesWoods,2018-11-13 12:45,802,1249,"#Found! Lee Brundige is #SafeAndWell Unfortunately I’m blocked by the poster, so you’ll have to do some searching. He needs #reunification with family or friends. #SoCalFiresJamesWoods #CampFireJamesWoods https://twitter.com/TrueBlueTess/status/1062437365950636034 …",,,#Found #SafeAndWell #reunification #SoCalFiresJamesWoods #CampFireJamesWoods,"1062446393523126274",https://twitter.com/RealJamesWoods/status/1062446393523126274
"James Woods",RealJamesWoods,2018-11-13 12:23,602,506,"#StillMissing Pat and Don Wallila to this list. Both are in their 70's and from #Paradise #CampFireJamesWoods https://twitter.com/dogruphus/status/1062354598541709312 …",,,#StillMissing #Paradise #CampFireJamesWoods,"1062440800355840001",https://twitter.com/RealJamesWoods/status/1062440800355840001
"James Woods",RealJamesWoods,2018-11-13 12:22,617,479,"#StillMissing: Phill Marler, Kenny and Jenny Craft, John Craft, Michael Craft, The Crafts Iived off Edgewood Lane. Phill Lived on Brill Road. #CampFireJamesWoods #SoCalFiresJamesWoodshttps://twitter.com/restartrob237/status/1062389128069857280 …",,,#StillMissing #CampFireJamesWoods #SoCalFiresJamesWoodshttps,"1062440553261006848",https://twitter.com/RealJamesWoods/status/1062440553261006848
"James Woods",RealJamesWoods,2018-11-13 12:13,641,607,"Nice list of #LostPets #info for those lost in #CampFire. #CampFireJamesWoods https://twitter.com/MindiABC7/status/1062411352092794880 …",,,#LostPets #info #CampFire #CampFireJamesWoods,"1062438214097686530",https://twitter.com/RealJamesWoods/status/1062438214097686530
"James Woods",RealJamesWoods,2018-11-13 12:05,452,530,"#FreeClothing for #CampFireFamilies and #CampFireSurvivors #Chico at #LDSChurch #CampFireJamesWoods https://twitter.com/BrianDahleCA/status/1062424018559492097 …",,,#FreeClothing #CampFireFamilies #CampFireSurvivors #Chico #LDSChurch #CampFireJamesWoods,"1062436336408387585",https://twitter.com/RealJamesWoods/status/1062436336408387585
"James Woods",RealJamesWoods,2018-11-13 12:03,544,491,"To officially #report a person #missing or #found, please contact the #ButteCounty Sheriff's Office's Missing Persons Call Center at 530-538-6570; 530-538-7544; 530-538-7671. #CampFireJamesWoods https://twitter.com/NPR/status/1062423423576629254 …",,,#report #missing #found #ButteCounty #CampFireJamesWoods,"1062435763990810624",https://twitter.com/RealJamesWoods/status/1062435763990810624
"James Woods",RealJamesWoods,2018-11-13 12:01,410,560,"Scruffy but #Found! #pet #CampFireJamesWoods https://twitter.com/Lillepschun/status/1062428636907745286 …",,,#Found #pet #CampFireJamesWoods,"1062435228839485442",https://twitter.com/RealJamesWoods/status/1062435228839485442
"James Woods",RealJamesWoods,2018-11-13 11:46,511,491,"Tess has found a #need for #volunteers to serve food #CampFireJamesWoods #SoCalFiresJamesWoodshttps://twitter.com/TrueBlueTess/status/1062429396840124416 …",,,#need #volunteers #CampFireJamesWoods #SoCalFiresJamesWoodshttps,"1062431578721320961",https://twitter.com/RealJamesWoods/status/1062431578721320961
"James Woods",RealJamesWoods,2018-11-13 11:18,480,658,"Somebody’s got your #goat! #Susanville #CampFireJamesWoods https://twitter.com/CAFirePets/status/1062377616227725312 …",,,#goat #Susanville #CampFireJamesWoods,"1062424558630850563",https://twitter.com/RealJamesWoods/status/1062424558630850563
"James Woods",RealJamesWoods,2018-11-13 10:59,435,456,"#CampFire #CampFireJamesWoods This is Nancy’s amazing #list of #info and #resources. It’s the same as the previous tweet, but some people new to @Twitter might have been confused as to how to access it. So just to be safe... https://docs.google.com/document/d/1sfabgciPL5ci3R3sTaapHibtqkDFURF5Hc8FsetE98Y/mobilebasic …",,@Twitter,#CampFire #CampFireJamesWoods #list #info #resources,"1062419596827860996",https://twitter.com/RealJamesWoods/status/1062419596827860996
"James Woods",RealJamesWoods,2018-11-13 10:52,1556,2662,"Okay, so you all know #Splinter grabbed my heart. Still no word, but to humanize how important our pets are to us, we have a pic of him in his “little dinosaur” Halloween costume. This story needs a happy ending, folks... #CampFire #CampFireJamesWoods https://twitter.com/drikpic/status/1062209957766909952 …",,,#Splinter #CampFire #CampFireJamesWoods,"1062417932104462337",https://twitter.com/RealJamesWoods/status/1062417932104462337
