username,user_handle,date,retweets,favorites,text,geological_location,mentions,hashtags,tweet_id,permalink
"💞Venus💞",RulingVenus,2019-01-13 17:30,51,46,"If you are looking for a pet you have lost due to the Camp Fire, check out the animals listed here from Butte County & NVADG http://campfirerescuedanimals.com #TW #CaliforniaFires #AnimalRescue",,,#TW #CaliforniaFires #AnimalRescue,"1084623692662013953",https://twitter.com/RulingVenus/status/1084623692662013953
"Paul Tower ⚡️",paultower,2019-01-09 11:16,6,31,"What's funny is the fire-ravaged areas are mostly in the GOP concentrated regions of California #fema #TrumpShutdown #TrumpAddress #CaliforniaFires pic.twitter.com/2L6hlVkY9v",,,#fema #TrumpShutdown #TrumpAddress #CaliforniaFires,"1083080035404136448",https://twitter.com/paultower/status/1083080035404136448
"🇺🇸John #KAG🇺🇸🚂👊🐸",JohnCooper0610,2018-12-21 17:15,87,96,"Every #CA Congressman and woman voted NO on billions in aid to #CaliforniaFires victims to keep @realDonaldTrump from getting wall funding. Now CA Senators are voting NO on the same aid. After all the videos we saw of people fleeing for their lives?",,@realDonaldTrump,#CA #CaliforniaFires,"1076284951228792832",https://twitter.com/JohnCooper0610/status/1076284951228792832
"мιѕѕ иуєт тяυмρ 🌊📎🇦🇺🍑",MissNyetTrump,2018-12-20 21:12,20,16,"Free hot meals for #ParadiseFire survivors and relief workers Old Magalia Church, Magalia CA Want to donate food? ⤸ 530-616-8228 #CampFireJamesWoods #DisasterAssistTeam #DisasterRelief #CampFire #CaliforniaFires #CaliforniaStrong pic.twitter.com/r8vjC6YT5u",,,#ParadiseFire #CampFireJamesWoods #DisasterAssistTeam #DisasterRelief #CampFire #CaliforniaFires #CaliforniaStrong,"1075982396002955264",https://twitter.com/MissNyetTrump/status/1075982396002955264
"мιѕѕ иуєт тяυмρ 🌊📎🇦🇺🍑",MissNyetTrump,2018-12-20 20:33,92,74,"Donations needed for kids affected by the #CampFire Lots of ideas below on what’s needed Drop off address in #Chico below ⤸ #CampFireJamesWoods #ParadiseFire #CaliforniaFires #CaliforniaWildfires #DisasterAssistTeam pic.twitter.com/uEyL8SD2nB",,,#CampFire #Chico #CampFireJamesWoods #ParadiseFire #CaliforniaFires #CaliforniaWildfires #DisasterAssistTeam,"1075972541284413440",https://twitter.com/MissNyetTrump/status/1075972541284413440
"Rala's Gang🐈🐝🎸🌻🌳📸",RalasGang,2019-02-20 11:03,4,5,"I just got the map of the fire area. We were in the large pink section. It nearly took my ridge. To see how large the Ranch fire was is frightening.That's the map of my entire county. You can see how many fires we had in 4 years! Thank god for the lake! #californiafires pic.twitter.com/rodqA8dglv",,,#californiafires,"1098296979933679616",https://twitter.com/RalasGang/status/1098296979933679616
"Au Purrr , The ResistaCat",ricklevy67,2019-02-06 20:47,9,5,"What A #BurningWorld Tells Us About #ClimateChange https://www.theguardian.com/environment/2019/feb/02/the-devastation-of-human-life-is-in-view-what-a-burning-world-tells-us-about-climate-change-global-warming … @randlight @RBJRON @lynlinking @LadyPoop2 @BellaFlokarti @Absurd_Penguin @RachelQuayle08 @WhteRbbnAdvocat @The1770Impact @AshRi373 @ThomasAResists #TassieFires #CaliforniaFires #GreeceFires #auspol",,@randlight @RBJRON @lynlinking @LadyPoop2 @BellaFlokarti @Absurd_Penguin @RachelQuayle08 @WhteRbbnAdvocat @The1770Impact @AshRi373 @ThomasAResists,#BurningWorld #ClimateChange #TassieFires #CaliforniaFires #GreeceFires #auspol,"1093370670841454592",https://twitter.com/ricklevy67/status/1093370670841454592
"Lisa M. Krieger",lisamkrieger,2019-02-04 09:16,10,7,"Is it time for California to consider Australia’s fire survival strategy? When it’s too late to leave, #CampFire shows that survival means finding shelter. #wildfires #CaliforniaFires @ESPM_Berkeley @MaxMoritzFirehttps://bayareane.ws/2WjMYzP",,@ESPM_Berkeley @MaxMoritzFirehttps,#CampFire #wildfires #CaliforniaFires,"1092472089108336640",https://twitter.com/lisamkrieger/status/1092472089108336640
"💧Geoff Neill",gedro05,2019-02-02 20:09,6,8,"#Bairnsdale, #FNQ #DaintreeRainforest bat deaths, #DarlingRiver, #CaliforniaFires #TathraFires, #ArticFires, #CoralBleaching TOO MANY CANARIES - Indicators Death by a billion cuts, is still death @realDonaldTrump @ScottMorrisonMP @EmmanuelMacron @theresa_may #ActOnClimatehttps://twitter.com/PeterDGardner/status/1091799325791838209 …",,@realDonaldTrump @ScottMorrisonMP @EmmanuelMacron @theresa_may,#Bairnsdale #FNQ #DaintreeRainforest #DarlingRiver #CaliforniaFires #TathraFires #ArticFires #CoralBleaching #ActOnClimatehttps,"1091911580055363584",https://twitter.com/gedro05/status/1091911580055363584
"Amber Victoria",magatron8434,2019-01-26 15:42,3,13,"In other words, that once upon a time Actress who was more concerned about someone going back into an inferno to get her horses than ppl burning to death in their cars. Yes. I saw those Tweets, Alyssa. #CaliforniaFires #CampFirehttps://twitter.com/SarahPalinUSA/status/1089287010886565888 …",,,#CaliforniaFires #CampFirehttps,"1089307520299163649",https://twitter.com/magatron8434/status/1089307520299163649
"Dogs of Tesla 🐾",dogsoftesla,2019-01-25 18:10,10,17,"#CampFire #CaliforniaFires #FrunkPuppy Fundraiser Update raised $2,776 from 52 donations for animals in need of vet care distributed by @redroverorg grants At this time, if you would like to help survivors via donation or volunteering pls visit: http://buttecountyrecovers.com pic.twitter.com/0iWjZmiyvS",,@redroverorg,#CampFire #CaliforniaFires #FrunkPuppy,"1088982572141441024",https://twitter.com/dogsoftesla/status/1088982572141441024
"Eric Ruud",EricRuud,2019-01-23 14:44,5,7,"Incredible stunt by the Climate Justice Crew https://www.sfchronicle.com/business/article/Fake-PG-E-website-claims-former-CEO-donated-13555877.php … #nopgebailout #campfire #pge #californiafires #ClimateJustice",,,#nopgebailout #campfire #pge #californiafires #ClimateJustice,"1088205884528807936",https://twitter.com/EricRuud/status/1088205884528807936
"Consumer Watchdog",ConsumerWD,2019-01-14 19:54,11,11,"“Governor @GavinNewsom should appoint a strong pro-consumer president to the Public Utilities Commission as soon as possible to ensure that the response protects ratepayers, taxpayers and fire victims.” @RaisingHellNow #MondayMotivation #CaliforniaFires https://www.consumerwatchdog.org/energy/consumer-watchdog-pge-no-victim-governor-newsom-should-appoint-tough-regulator … pic.twitter.com/R3qILUpZSo",,@GavinNewsom @RaisingHellNow,#MondayMotivation #CaliforniaFires,"1085022392718581760",https://twitter.com/ConsumerWD/status/1085022392718581760
"DataRescueBoulder",DataRescBoulder,2019-01-14 13:36,12,8,"CA: Reunite pets with their families. Nothing can compare to living thru horrible natural disaster - losing your furry family member on top of that? Too sad! #CampFire #CaliforniaStrong #CaliforniaFires #Pets #FEMAhttps://twitter.com/Jr3597/status/1084722341207257089 …",,,#CampFire #CaliforniaStrong #CaliforniaFires #Pets #FEMAhttps,"1084927150019362816",https://twitter.com/DataRescBoulder/status/1084927150019362816
"Lisa Larkin",LisaL3Flys,2019-01-13 18:09,4,8,"After disaster, aid and donations are essential for rebuilding homes and returning to normal life. It is also necessary for communities to band together and organize to ensure no one gets lost in the cracks or faces claw backs. #TW #CaliforniaFires",,,#TW #CaliforniaFires,"1084633486684676097",https://twitter.com/LisaL3Flys/status/1084633486684676097
"Amelia Have❤️Heart",AviFlyGirl,2019-01-13 17:39,41,30,"If you are looking for a pet you have lost due to the Camp Fire, check out the animals listed here from Butte County & NVADG #TW #CaliforniaFires http://campfirerescuedanimals.com",,,#TW #CaliforniaFires,"1084626086758137857",https://twitter.com/AviFlyGirl/status/1084626086758137857
"Storm’s on vacation",DemocracyStorm,2019-01-13 17:36,7,9,"Here is list for some other Local animal shelters like Butte Humane wishlist that can use your help #CaliforniaFires #TW https://www.amazon.com/gp/registry/wishlist/20FEN7FRLSKB/ref=cm_sw_su_w …",,,#CaliforniaFires #TW,"1084625144272830469",https://twitter.com/DemocracyStorm/status/1084625144272830469
"Pat Fuller Ω YOU CAN’T CONTROL WOMEN",bannerite,2019-01-13 17:24,4,4,"Jena owned a cafe in #Paradise that was destroyed in the #CampFire. She served organic healthy food. #TW #CaliforniaFires. Please consider donating - https://www.gofundme.com/re-build-green-paradise-cafe …",,,#Paradise #CampFire #TW #CaliforniaFires,"1084622175208964098",https://twitter.com/bannerite/status/1084622175208964098
"Pat Fuller Ω YOU CAN’T CONTROL WOMEN",bannerite,2019-01-13 17:23,11,6,"We’ve raised $84k for Camp Fire survivors, purchased 7 trailers for homeless families. Trailers 8 & 9 will be picked up this weekend. Still 700 people in Red Cross shelter that closes at end of the month. #TW #CaliforniaFires Please donate https://goo.gl/dbx9xU",,,#TW #CaliforniaFires,"1084622110297915392",https://twitter.com/bannerite/status/1084622110297915392
"Debbie Rabb",DrivingEV,2019-01-13 17:23,12,12,"What is @realDonaldTrump doing to help victims and families of #CaliforniaFires. Federal shutdown has also affected fundings of federal agencies #TW",,@realDonaldTrump,#CaliforniaFires #TW,"1084622008350994432",https://twitter.com/DrivingEV/status/1084622008350994432
"Paradise Fire Adopt-a-Family",AdoptFire,2019-01-13 17:19,19,15,"NVADG (North Valley Animal Disaster Group) - works with emergency services to educate public about disaster preparedness, assists in sheltering, evacuation of animals. #TW #Californiafires https://www.nvadg.org/ pic.twitter.com/M6FQjaZueM",,,#TW #Californiafires,"1084621038623674368",https://twitter.com/AdoptFire/status/1084621038623674368
"Storm’s on vacation",DemocracyStorm,2019-01-13 17:18,15,8,"Shasta County and Redding survivors of the Carr and other fires, check out this website with info on supplies, shelter, debris removal, financial assistance and more. #TW #CaliforniaFires https://www.sonomacountyrecovers.org/mental-health-wellness/ …",,,#TW #CaliforniaFires,"1084620613942235137",https://twitter.com/DemocracyStorm/status/1084620613942235137
"Terra Mahre",tmahre,2019-01-13 17:09,27,23,"Jena owned a cafe in #Paradise that was destroyed in the #CampFire. She served organic healthy food. #TW #CaliforniaFires. Please consider donating - https://www.gofundme.com/re-build-green-paradise-cafe …",,,#Paradise #CampFire #TW #CaliforniaFires,"1084618540056039426",https://twitter.com/tmahre/status/1084618540056039426
"Terra Mahre",tmahre,2019-01-13 17:09,38,26,"We’ve raised $84k for Camp Fire survivors, purchased 7 trailers for homeless families. Trailers 8 & 9 will be picked up this weekend. Still 700 people in Red Cross shelter that closes at end of the month. #TW #CaliforniaFires Please donate https://goo.gl/dbx9xU",,,#TW #CaliforniaFires,"1084618506929356805",https://twitter.com/tmahre/status/1084618506929356805
"Silke Pflueger",silke4senate,2019-01-12 08:35,18,17,"The #CampFire survivors still need our help! Please participate in the below tweetstorm tomorrow at 5 - 6 PM PST or follow #Californiafires and RT the tweets of those participating. Let’s keep awareness on those impacted https://twitter.com/AdoptFire/status/1082848030766751744 …",,,#CampFire #Californiafires,"1084126618610655232",https://twitter.com/silke4senate/status/1084126618610655232
"suzanne eckes-wahl",suzeckes,2019-01-11 11:21,9,11,"Twitter Warriors are having a TWITERSTORM to help #CaliforniaFires Sunday, 1/13 5-6PM PST Can you help amplify? Tweetsheet bellow: @NancyLathamLFA @IndivisibleSaus @swingleftsoco @HillaryNFillory @ElDoProgressive @trudygonzaleshttps://twitter.com/twitwar2017/status/1082666586023038982 …",,@NancyLathamLFA @IndivisibleSaus @swingleftsoco @HillaryNFillory @ElDoProgressive @trudygonzaleshttps,#CaliforniaFires,"1083806085260009472",https://twitter.com/suzeckes/status/1083806085260009472
"Shelby ☘️🌊#RatifyERA🌊☘️",Spartan2dn,2019-01-11 08:49,41,47,"#CaliforniaFires Please join and amplify #TW Sunday, 8pm #tRump can threaten to withhold FEMA funds to #CA, while holding government and 800,000 workers hostage, but he cannot thwart our efforts offering direct assistance to victims of #CA disaster! https://tinyurl.com/y7b6t8w4 pic.twitter.com/X8hacUlJwi",,,#CaliforniaFires #TW #tRump #CA #CA,"1083767803524595712",https://twitter.com/Spartan2dn/status/1083767803524595712
"ⒶK #Unity4J #BOT⌛🏴‍☠️🎗️‏(₿)",An0nAKn0wledge,2019-01-08 16:53,11,10,"Camp Fire: PG&E could be prosecuted for murder, attorney general says in filing: https://www.sacbee.com/news/state/california/fires/article223713155.html … #CaliforniaFires",,,#CaliforniaFires,"1082802628453527552",https://twitter.com/An0nAKn0wledge/status/1082802628453527552
"YEGrrBomb💣 (Panedemonium)",MolotovGirl,2019-01-07 18:59,34,49,"I’m going to start a thread about the #CaliforniaFires #CampFire #ParadiseFires There are a few of us on here trying to make people more aware of what actually happened. 50,000 people are missing and presumed dead in California. Probably even more. I’ll add to this link often.",,,#CaliforniaFires #CampFire #ParadiseFires,"1082471869989539840",https://twitter.com/MolotovGirl/status/1082471869989539840
"The Truth Community",chooselovetoday,2018-12-23 11:32,28,22,"Community #Poll, RE-TWEET #TheTruthCommunity #DirectedEnergyWeapons #DirectedEnergyWeapon #CaliforniaFires #CaliforniaWildfires NEW POLL, RE-TWEET !!!! ...are DEW's (directed energy weapons) being used in California? ...have over 1,000 people been KILLED by these weapons?",,,#Poll #TheTruthCommunity #DirectedEnergyWeapons #DirectedEnergyWeapon #CaliforniaFires #CaliforniaWildfires,"1076923496041771008",https://twitter.com/chooselovetoday/status/1076923496041771008
"John Brooks",yaheardsound1,2018-12-09 20:59,13,13,"Thread by @Houston_Vicious: Evidence of DEW in genocidal California wildfires I'm combining CA fires info w/ recent 9/11 thread because neitut studying the use of dark weapons technology Amazing precision […] #Campfire #WoolseyFire #DEW #CaliforniaFires https://threadreaderapp.com/thread/1064906748493004800.html …",,@Houston_Vicious,#Campfire #WoolseyFire #DEW #CaliforniaFires,"1071992753658257409",https://twitter.com/yaheardsound1/status/1071992753658257409
"Marta Yebra",Myebra12,2018-12-06 14:13,12,13,"Map showing the live fuel (vegetation) moisture conditions before the november round of large, destructive fires that erupted across California. Dryer than average conditions lead to a more flammable landscape and this maps shows a lot of red! #CaliforniaFires pic.twitter.com/FImGuqjbgT",,,#CaliforniaFires,"1070803429138657280",https://twitter.com/Myebra12/status/1070803429138657280
"Tony Kuczinski",TonyKuczinski,2018-12-06 13:55,9,14,"#Wildfires have become a serious concern due to #climatechange, and #California’s rising population and its distribution. @MarkCBove discusses #wildfire risk with Oliver Ralph and @rbrtrmstrng in @FT https://on.ft.com/2QZaoHq #CaliforniaFires",,@MarkCBove @rbrtrmstrng @FT,#Wildfires #climatechange #California #wildfire #CaliforniaFires,"1070798956458856451",https://twitter.com/TonyKuczinski/status/1070798956458856451
"Brian Hazard",colortheory,2018-12-04 11:33,6,13,"Only one day left to pick up the California Wildfire Bundle! Get a ton of great albums and a comic(!) for as little as a buck, with 100% going to United Way of Greater Los Angeles. https://groupees.com/california #CaliforniaFires",,,#CaliforniaFires,"1070038281130311681",https://twitter.com/colortheory/status/1070038281130311681
"Evan Kirstel",evankirstel,2018-12-02 17:41,19,17,"A terrifying 3D simulation of #California’s #CampFire, which quickly consumed 153,300 acres north of Sacramento and destroyed a number of small towns in its path #CaliforniaFires #wildfires pic.twitter.com/cYfBcmPq5M",,,#California #CampFire #CaliforniaFires #wildfires,"1069406279477669890",https://twitter.com/evankirstel/status/1069406279477669890
"Evan Kirstel",evankirstel,2018-12-02 15:25,18,15,"#Drones are helping replant trees lost in the #California wildfires #CaliforniaFires #wildfireshttps://twitter.com/i/moments/1069355987264507906 …",,,#Drones #California #CaliforniaFires #wildfireshttps,"1069372103642755072",https://twitter.com/evankirstel/status/1069372103642755072
"Woman Outside The Matrix",BigRichTexasPam,2018-12-01 14:07,18,109,"@realDonaldTrump should pull state funding - no one deserves help more than US Citizens and the homeless of California and those displaced by the Fires #CalifoniaHomeless #CaliforniaFires",,@realDonaldTrump,#CalifoniaHomeless #CaliforniaFires,"1068990085197176832",https://twitter.com/BigRichTexasPam/status/1068990085197176832
"Sierra Club",SierraClub,2018-12-01 11:00,23,24,"As much as he likes to pretend otherwise, @RyanZinke isn’t a geologist and he isn’t a climate scientist -- but he should listen to those who are.” - @SierraClub on #CaliforniaFires https://sc.org/2AH4dBa",,@RyanZinke @SierraClub,#CaliforniaFires,"1068942828099772416",https://twitter.com/SierraClub/status/1068942828099772416
"gloria mann",GloriaMann22,2018-11-29 21:32,10,17,"Please consider donating to the @sagaftraFOUND Disaster Relief Fund. They continue to help and support those in need. No amount is too small. Thank You! #CaliforniaFires #sagaftrahttps://twitter.com/sagaftraFOUND/status/1067187722643591173 …",,@sagaftraFOUND,#CaliforniaFires #sagaftrahttps,"1068377201836470273",https://twitter.com/GloriaMann22/status/1068377201836470273
"мιѕѕ иуєт тяυмρ 🌊📎🇦🇺🍑",MissNyetTrump,2018-11-29 20:37,56,44,"The Butte Humane society ( @buttehumane) needs pets supplies in #ButteCounty - Dog and cat food - Pet beds - Crates - Cat treats - Cat scratchers - Toys #CaliforniaFires #CaliforniaFire #CampFire #CampFireParadise #CaliforniaStrong #DisasterPets #DisasterAssistTeam",,@buttehumane,#ButteCounty #CaliforniaFires #CaliforniaFire #CampFire #CampFireParadise #CaliforniaStrong #DisasterPets #DisasterAssistTeam,"1068363337702862848",https://twitter.com/MissNyetTrump/status/1068363337702862848
"Just Jane",JustJane1971,2018-11-29 10:54,13,29,"#ThursdayThoughts Tag someone who is on naught list. We will gladly put in a good word to if they make a #donation to #Toys4CaKids Every kid deserves a toy #Chico #CaliforniaFires http://gf.me/u/ny45kv pic.twitter.com/rZbP8DWqe5",,,#ThursdayThoughts #donation #Toys4CaKids #Chico #CaliforniaFires,"1068216605186899970",https://twitter.com/JustJane1971/status/1068216605186899970
"Rising Tide NA",RisingTideNA,2018-11-29 10:48,53,103,"BREAKING: Activists have shut down @PGE4Me’s safety culture hearing to demand the privately-owned utility take complete financial responsibility for all fires caused by its negligence and contributions to climate change. #NoPGEbailout #Californiafires #EJ4ALL #Actonclimate pic.twitter.com/CoyovDNzpS",,@PGE4Me,#NoPGEbailout #Californiafires #EJ4ALL #Actonclimate,"1068215194042527745",https://twitter.com/RisingTideNA/status/1068215194042527745
"Sheila Jackson Lee",JacksonLeeTX18,2018-11-29 09:54,17,64,"This morning, I took to the House Floor to speak on the failure of @realDonaldTrump to hold Saudi Arabia accountable for the #khashoogi murder, the #refugee and #migrant crisis at the U.S.-Mexico border, and the #CaliforniaFires https://www.c-span.org/video/?c4763142/congresswoman-sheila-jackson-lee-speaks-house-floor …",,@realDonaldTrump,#khashoogi #refugee #migrant #CaliforniaFires,"1068201496993509377",https://twitter.com/JacksonLeeTX18/status/1068201496993509377
"Susan S",ssher111,2018-11-27 10:36,41,80,"Please continue to remember the people of California as they recover and rebuild after the #CaliforniaFires #wildfires #prayers #donate #helpingothers #kindness (Photo by Dervish, Paradise, CA 2011, via Wikimedia commons CC-BY-2.0) pic.twitter.com/pf28PlHYOY",,,#CaliforniaFires #wildfires #prayers #donate #helpingothers #kindness,"1067487307261988870",https://twitter.com/ssher111/status/1067487307261988870
"Bill Maxwell 🌊#ImpeachmentHearingsNow",Bill_Maxwell_,2018-11-25 23:40,18,23,"In Fire-Ravaged California, Where are the FEMA Trailers? What's the excuse for not getting the resources to #California @realDonaldTrump? It's not a very remote island surounded by water big water, like #PuertoRico. #CampFire #CaliforniaFires #Resistancehttps://thebea.st/2P2Hcxt?source=twitter&via=desktop …",,@realDonaldTrump,#California #PuertoRico #CampFire #CaliforniaFires #Resistancehttps,"1066959867112448000",https://twitter.com/Bill_Maxwell_/status/1066959867112448000
"Clay Bennett",BennettCartoons,2018-11-25 05:58,30,41,"11/25/2018- Get a Shovel #ForestManagement #Trump #ForestFire #rake #CaliforniaWildfires #CaliforniaFires https://tinyurl.com/yahhhznl pic.twitter.com/pAZTUx6DtK",,,#ForestManagement #Trump #ForestFire #rake #CaliforniaWildfires #CaliforniaFires,"1066692703189196800",https://twitter.com/BennettCartoons/status/1066692703189196800
"Suzi Day",suziday123,2018-11-25 05:22,36,56,"Please support @Rockyourmessage & her efforts to buy and ship #ToysforCAkids affected by the #CaliforniaFires Just one week left until she needs to send them to CA. You can donate via this link http://gf.me/u/nuswrm #SundayMorning #giveback",,@Rockyourmessage,#ToysforCAkids #CaliforniaFires #SundayMorning #giveback,"1066683558121549825",https://twitter.com/suziday123/status/1066683558121549825
"Deplorable Ray",Rayz2cents,2018-11-24 23:54,55,92,"Policy making by emotion = death & destruction. Try using brains next time California. #CaliforniaFires #forest #CampFireParadise #California #Democrats @afbranco cartoon pic.twitter.com/s7dRMY7Np5",,@afbranco,#CaliforniaFires #forest #CampFireParadise #California #Democrats,"1066601067096494080",https://twitter.com/Rayz2cents/status/1066601067096494080
"💦💙🦋SuZieQ #wtp2020🦋💙💦",myserenity69,2018-11-24 12:35,315,417,"$200 million spent on Troops at the border could have: Supplied trailers for those displaced by the #CaliforniaFires Fed every homeless person for the entire year Provided full medical coverage for #Veterans for the year Reunited ALL 14,000 immigrant children w/ their family pic.twitter.com/FCbaz9A2fR",,,#CaliforniaFires #Veterans,"1066430117281492994",https://twitter.com/myserenity69/status/1066430117281492994
"Clark County Nevada",ClarkCountyNV,2018-11-24 07:52,20,49,"Four K9 teams from the Las #Vegas Valley are going to Paradise, CA to assist in the search for victims of the #CampFire. Two work for @ClarkCountyFD, 1 from the @NLVFireDept and 1 local citizen team. Their deployment is scheduled to last up to a week. #CaliforniaFires pic.twitter.com/WaDgTqBLKV",,@ClarkCountyFD @NLVFireDept,#Vegas #CampFire #CaliforniaFires,"1066358937509740545",https://twitter.com/ClarkCountyNV/status/1066358937509740545
"Lionel🇺🇸",LionelMedia,2018-11-24 04:33,17,26,"The Unbelievable Fantastic and Magical #CaliforniaFires As Explained By #MockingbirdMedia News [VIDEO] #LionelNation #Agenda21 #Agenda2030 #DEW #BulletTrain #Geoengineering #ClimateEngineering #LandGrab #Firenado #WeaponizedWeather #DisasterCapitalismhttps://youtu.be/yQqgR3QHOJE",,,#CaliforniaFires #MockingbirdMedia #LionelNation #Agenda21 #Agenda2030 #DEW #BulletTrain #Geoengineering #ClimateEngineering #LandGrab #Firenado #WeaponizedWeather #DisasterCapitalismhttps,"1066308905763000320",https://twitter.com/LionelMedia/status/1066308905763000320
"Claudette Wilkinson",fineprintgirl,2018-11-23 17:44,55,68,"Great read on California's deadliest fires. Trump is right again. #MAGA #California #CaliforniaFires https://www.forbes.com/sites/chuckdevore/2018/11/16/californias-deadliest-fires-could-have-been-mitigated-by-prevention/ …",,,#MAGA #California #CaliforniaFires,"1066145475466878976",https://twitter.com/fineprintgirl/status/1066145475466878976
"NewsandGuts",NewsandGuts,2018-11-23 07:38,21,68,"Here’s your feel good story of the day. A little kindness goes a long way and that is something we should all remember and be thankful for year round. https://www.newsandguts.com/video/chef-jose-andres-delivers-love-support-one-plate-food-time/ … #joseandres #californiafires #paradise",,,#joseandres #californiafires #paradise,"1065993054740455424",https://twitter.com/NewsandGuts/status/1065993054740455424
"JWSpry 🇦🇶",JWSpry,2018-11-22 23:41,26,40,"“WHILE #California burned and the Climate Ambulance Chasers blamed, measured minds were assessing causes of the fires with data and reasoning instead of defaulting to emotions, politics and groupthink ideology.” https://climatism.blog/2018/11/23/california-climate-ambulance-chasers/ … via @JWSpry #CaliforniaFires #JerryBrown",,@JWSpry,#California #CaliforniaFires #JerryBrown,"1065873038091173889",https://twitter.com/JWSpry/status/1065873038091173889
"REDTOOLZ Rescue 12",FireRescueRED,2018-11-22 23:31,51,97,"“Make Up” at the Camp Fire in #California is underway. That’s a lot of hose to roll #CaliforniaFires #Firefighting #firefighter pic.twitter.com/fa4qdoZ9Zj",,,#California #CaliforniaFires #Firefighting #firefighter,"1065870409629872128",https://twitter.com/FireRescueRED/status/1065870409629872128
