username,user_handle,date,retweets,favorites,text,geological_location,mentions,hashtags,tweet_id,permalink
"Democratic Coalition",TheDemCoalition,2018-10-15 15:34,162,224,"Before we normalize the idea that women commonly falsely accuse men of sex crimes, it matters to understand: False accusations rarely happen, despite politicians’ dishonest spin. https://www.bostonglobe.com/opinion/2018/10/14/the-myth-false-accusations-sexual-assault/Qsy2s4MgJ0k0CXyVjSZcKM/story.html … #BelieveSurvivors",,,#BelieveSurvivors,"1051964484644941825",https://twitter.com/TheDemCoalition/status/1051964484644941825
"Nina Malavia | The Crafty Hipster",NinaMalavia,2018-10-15 14:21,67,60,"Enough is enough! Please check out my Facebook post about how I was sexually assaulted yesterday at the @ChicagoBears @MiamiDolphins game yesterday at @HardRockStadium + the @MGPDFL did absolutely nothing. #MeToo #BelieveWomen #BelieveSurvivors https://www.facebook.com/645295645/posts/10160990551730646/ …",,@ChicagoBears @MiamiDolphins @HardRockStadium @MGPDFL,#MeToo #BelieveWomen #BelieveSurvivors,"1051946219709366272",https://twitter.com/NinaMalavia/status/1051946219709366272
"Michael Malice",michaelmalice,2018-10-15 09:16,24,126,"Dick Blumenthal survived Vietnam Elizabeth Warren survived genocide #BelieveSurvivors",,,#BelieveSurvivors,"1051869544535482370",https://twitter.com/michaelmalice/status/1051869544535482370
"T. Zerilli-Edelglass",TeresaEdelglass,2018-10-15 08:03,642,748,"NJGovPhilMurphy former campaign volunteer accuses former staffer of rape, prosecutor swept case under the rug. Accuser went to police, hospital, & contacted Murphy & his wife to no avail. http://www.freerepublic.com/focus/f-news/3696574/post … The hypocrisy of the left is stunning. So much for #BelieveSurvivors pic.twitter.com/AtevbB6uxn",,,#BelieveSurvivors,"1051851136209170437",https://twitter.com/TeresaEdelglass/status/1051851136209170437
"Abigail Spencer",abigailspencer,2018-10-15 07:15,43,305,"“The way to right wrongs is to turn the light of truth upon them.” Ida B. Wells. important organization. important time. grateful to be a part. and thank you @people for supporting & @dv_leap for having me! Stan Barouh #believewomen #believesurvivors #tipthescales pic.twitter.com/seMCedkkog",,@people @dv_leap,#believewomen #believesurvivors #tipthescales,"1051839043250610177",https://twitter.com/abigailspencer/status/1051839043250610177
"Democratic Coalition",TheDemCoalition,2018-10-15 05:55,80,118,"The #ShitholePresident seemed to show no remorse when asked about Dr. Ford Sunday night: I didn't really make fun of her. I said the person that we're talking about didn't know the year, the time, the place. https://www.cbsnews.com/news/donald-trump-christine-blasey-ford-testimony-maga-rally-response-60-minutes-interview-today-2018-10-14/ … #BelieveSurvivors",,,#ShitholePresident #BelieveSurvivors,"1051818747743404034",https://twitter.com/TheDemCoalition/status/1051818747743404034
"Lauren Mayberry",laurenevemay,2018-10-14 13:23,237,2547,"Me to people who were upset about the Ted Cruz / Brett Kavanaugh / Chris Brown comments at @aclfestival. #believesurvivors pic.twitter.com/4YAUT6XurS",,@aclfestival,#believesurvivors,"1051569086822580225",https://twitter.com/laurenevemay/status/1051569086822580225
"Jennifer Cohn",jennycohn1,2018-10-14 11:47,121,212,"There is an inherent conflict between #BelieveSurvivors & due process. I don’t know the exact right answer, but I do know that the WRONG answer is to shame survivors as Republicans are doing. And where, as here, the allegations are credible, it is shameful to conduct a sham...1/ https://twitter.com/jennycohn1/status/1050449317935210496 …",,,#BelieveSurvivors,"1051544934916866049",https://twitter.com/jennycohn1/status/1051544934916866049
"Angela Box",TheBoxThatRoxx,2018-10-14 07:21,71,85,"Hmmm. Here’s a tricky #SJW #VirtueSignaling minefield for you. White (racist devil) woman ( #BelieveSurvivors) accuses black (oppressed saint) boy (future predator) of groping her, but it turns out she lied. What’s a good #MeToo #TimesUp liberal to do?! https://www.nytimes.com/2018/10/12/nyregion/woman-calls-police-black-boy-brooklyn.html …",,,#SJW #VirtueSignaling #BelieveSurvivors #MeToo #TimesUp,"1051478100075302914",https://twitter.com/TheBoxThatRoxx/status/1051478100075302914
"pokerqueen1215",pokerqueen1215,2018-10-13 21:33,362,388,"Why don’t the looney leftists who #BelieveSurvivors not take @keithellison’s victims at their word? Their narrative collides with the truth. Minnesota Court Orders Keith Ellison’s 2012 Divorce Records Unsealed; Democrats Remain Silent https://ilovemyfreedom.org/official-orders-keith-ellisons-2012-divorce-records-unsealed/ … via @ILMForg",,@keithellison @ILMForg,#BelieveSurvivors,"1051330060127531008",https://twitter.com/pokerqueen1215/status/1051330060127531008
"BrooklynDad_Defiant!",mmpadellan,2018-10-13 19:48,280,732,"If you find yourself looking at your husband the way SHE does after getting shoved out of the way, and then pounded vigorously on the back... ...PLEASE find yourself another husband. #BelieveSurvivors https://twitter.com/IndivisibleNet/status/1050961045005557761 …",,,#BelieveSurvivors,"1051303736801411072",https://twitter.com/mmpadellan/status/1051303736801411072
"Planned Parenthood Action",PPact,2018-10-13 17:37,50,209,". @LeahVukmir, what ‘cheapens’ the #MeToo movement is when people in a position of public trust dismiss survivors and gaslight women. We #BelieveSurvivors. So does @TammyBaldwin. #WISen pic.twitter.com/tCjjcMXTnB",,@LeahVukmir @TammyBaldwin,#MeToo #BelieveSurvivors #WISen,"1051270771388178432",https://twitter.com/PPact/status/1051270771388178432
"Democratic Coalition",TheDemCoalition,2018-10-13 04:50,227,427,"Led by discontent among women, Americans disapprove of Kavanaugh’s confirmation to the Supreme Court, 51-41%, a new ABC News/Washington Post poll finds. https://abcn.ws/2IQzpBq #BelieveSurvivors #MeToo",,,#BelieveSurvivors #MeToo,"1051077660594581504",https://twitter.com/TheDemCoalition/status/1051077660594581504
"Tess Joseph",Tesselmania,2018-10-13 00:53,38,102,"I spoke to IFP (India Film Project) this morning. Mukesh Chhabra has been replaced with another film professional. He is no longer on the panel. We at TJC support and stand by #MeToo #TimesUp #BelieveSurvivors @iFilmProject @TJCasting pic.twitter.com/kAqG9rYd5z",,@iFilmProject @TJCasting,#MeToo #TimesUp #BelieveSurvivors,"1051018049812406273",https://twitter.com/Tesselmania/status/1051018049812406273
"Ryan Deitsch",Ryan_Deitsch,2018-10-12 16:40,67,285,"They think we just up & forgot? #BelieveSurvivors https://twitter.com/i/events/1050805059074707456 …",,,#BelieveSurvivors,"1050893923642683392",https://twitter.com/Ryan_Deitsch/status/1050893923642683392
"William Salyers",wlsalyers,2018-10-12 15:06,73,470,"I'm a hetero man in his 50's. I have never once been falsely accused of rape. But MANY of the women I know have been raped or sexually assaulted. So if I was more worried about MY reputation than THEIR safety, I'd be a bit of a jerk, wouldn't I? #CommonSense #BelieveSurvivors",,,#CommonSense #BelieveSurvivors,"1050870251426967552",https://twitter.com/wlsalyers/status/1050870251426967552
"OffHoliday",OnHoliday8,2018-10-12 12:02,253,531,"#Bluewave #Resisters I #BelieveSurvivors and I vote #FBRParty #FollowBackResistance I'll follow you. Please do any 1 Like 2 Retweet 3 Follow 4 Reply #FBR #RESIST #VoteThemAllOut",,,#Bluewave #Resisters #BelieveSurvivors #FBRParty #FollowBackResistance #FBR #RESIST #VoteThemAllOut,"1050824119351050241",https://twitter.com/OnHoliday8/status/1050824119351050241
"Adam A. Fernandez",AdamaEsq,2018-10-12 11:37,184,270,"53% of Americans support further investigation of #Kavanaugh If credible allegations of sexual assault came out against ANYONE in office, should be investigated, whether that person is on the DC Circuit, SCOTUS, or in the White House. #BelieveSurvivors https://www.washingtonpost.com/politics/more-americans-disapprove-of-kavanaughs-confirmation-than-support-it-new-poll-shows/2018/10/12/18dbf872-cd93-11e8-a3e6-44daa3d35ede_story.html …",,,#Kavanaugh #BelieveSurvivors,"1050817693887152131",https://twitter.com/AdamaEsq/status/1050817693887152131
"National Sexual Violence Resource Center",NSVRC,2018-10-12 11:05,45,88,"Some victims may tell others they were sexually assaulted right away, but most do not. #BelieveSurvivors pic.twitter.com/sQBB5hJTWh",,,#BelieveSurvivors,"1050809597236273152",https://twitter.com/NSVRC/status/1050809597236273152
"Winnie M Li",winniemli,2018-10-15 12:02,4,37,"Flew out of Dublin on a clear sunny afternoon today. It was brilliant to be over for my #NUIHonConf honorary doctorate @NUIMerrionSq - I’ll be back in a week to speak at #SafeWorldSummit @SAFEIreland - rain or shine! #BelieveSurvivors #endVAWG #StrongerTogether #metooMVMT pic.twitter.com/NxVOaEbI8I",,@NUIMerrionSq @SAFEIreland,#NUIHonConf #SafeWorldSummit #BelieveSurvivors #endVAWG #StrongerTogether #metooMVMT,"1051911189947699201",https://twitter.com/winniemli/status/1051911189947699201
"YWCA Princeton",ywcaprinceton,2018-10-15 11:00,6,27,"We are participating in @YWCAUSA 's Week Without Violence 2018 Photo Campagin here at the YWCA Princeton. #WWV18 #EndViolence #BelieveSurvivors #WWV pic.twitter.com/NkPyVpPfFr",,@YWCAUSA,#WWV18 #EndViolence #BelieveSurvivors #WWV,"1051895482622992384",https://twitter.com/ywcaprinceton/status/1051895482622992384
"Femme",FemCondition,2018-10-15 07:21,11,39,"Who thinks we should make this the winter box office smash and show support for both male victims of DV and JK Rowling, who was brave enough to support him when no one would? Let’s show-with our ticket purchase-we believe men. #BelieveSurvivors #ibelievehimhttps://twitter.com/Deppgrindelwald/status/1051808979284832259 …",,,#BelieveSurvivors #ibelievehimhttps,"1051840571827019777",https://twitter.com/FemCondition/status/1051840571827019777
"Rachel Thompson: Has a voice. Uses it.",RachelintheOC,2018-10-14 23:55,7,8,"NEW: I Am Third Person Past Tense http://buff.ly/2Omij4p by @RachelintheOC via @Medium #SexualAssault #BelieveSurvivors #MentalHealth #PTSD #MondayBlogs #SundayBlogShare",,@RachelintheOC @Medium,#SexualAssault #BelieveSurvivors #MentalHealth #PTSD #MondayBlogs #SundayBlogShare,"1051728153964699649",https://twitter.com/RachelintheOC/status/1051728153964699649
"Swing Left",swingleft,2018-10-14 17:00,29,39,"Trump thinks it's fine to mock Dr. Christine Blasey Ford to win while defending assaulters like Roy Moore, Roger Ailes, Bill O'Reilly, Rob Porter, Jim Jordan, Steve Wynn... #BelieveSurvivors #TellEveryVoterhttps://www.cnn.com/2018/10/02/politics/trump-mocks-christine-blasey-ford-kavanaugh-supreme-court/index.html …",,,#BelieveSurvivors #TellEveryVoterhttps,"1051623807440605184",https://twitter.com/swingleft/status/1051623807440605184
"Juli Briskman",julibriskman,2018-10-14 07:42,8,29,"#VoteThemOut LT is an amazing inspiration for Prince William County. I can't wait to see her win in 2019! #BelieveSurvivors #WextonWariorshttps://twitter.com/JenniferWexton/status/1051271978936651776 …",,,#VoteThemOut #BelieveSurvivors #WextonWariorshttps,"1051483368133718022",https://twitter.com/julibriskman/status/1051483368133718022
"Winnie M Li",winniemli,2018-10-14 05:50,5,29,"This is me & gracious fellow @NUIMerrionSq honouree Joe Schmidt @IrishRugby Head Coach. I mentioned to him how the rugby world could potentially play a big role in influencing popular attitudes toward gender & sexual consent #BelieveSurvivors #IBelieveHer #Rugby #NUIHonConf pic.twitter.com/qbOpQecbte",,@NUIMerrionSq @IrishRugby,#BelieveSurvivors #IBelieveHer #Rugby #NUIHonConf,"1051455082364067840",https://twitter.com/winniemli/status/1051455082364067840
"Rachel Thompson: Has a voice. Uses it.",RachelintheOC,2018-10-13 23:45,26,33,"I'm here for you, survivors. I believe you. You matter. #BelieveSurvivors pic.twitter.com/bKpwSp8DpW",,,#BelieveSurvivors,"1051363248413597696",https://twitter.com/RachelintheOC/status/1051363248413597696
"Naghma Sahar",NaghmaSahar,2018-10-13 22:30,8,42,"I don’t know how can @tavleen_singh say her friend @suhelseth has been unfairly smeared. What is this inherent bias towards women who have spoken up #BelieveSurvivors #MeToo.https://indianexpress.com/article/opinion/columns/metoo-india-sexual-harassment-media-timesup-5400987/ …",,@tavleen_singh @suhelseth,#BelieveSurvivors #MeToo,"1051344407234924545",https://twitter.com/NaghmaSahar/status/1051344407234924545
"FASTFORWARD to ⚪️2️⃣0️⃣2️⃣0️⃣⚪️",haylo64,2018-10-13 17:53,109,207,"I’ve been on twitter for a bit but I want to connect with my #Bluewave #Resisters I #BelieveSurvivors and I vote #FBRParty #FollowBackResistance I'll follow you. Please do any 1 Like 2 Retweet 3 Follow 4 Reply #FBR #RESIST #VoteThemAllOut",,,#Bluewave #Resisters #BelieveSurvivors #FBRParty #FollowBackResistance #FBR #RESIST #VoteThemAllOut,"1051274713325031424",https://twitter.com/haylo64/status/1051274713325031424
"Marko Silberhand",MarkoSilberhand,2018-10-13 11:02,8,27,"THIS IS TERRIBLE ! I have looked at it several times now... I`m sure, she`s afraid of him. Who know`s what happens behind the #Kavanaugh walls... Poor woman, poor girls #BelieveSurvivors pic.twitter.com/oCc7UzI00o",,,#Kavanaugh #BelieveSurvivors,"1051171426143821827",https://twitter.com/MarkoSilberhand/status/1051171426143821827
"End Rape on Campus",endrapeoncampus,2018-10-13 10:00,18,28,"Mediation perpetuates the myth that sexual assault is simply a misunderstanding between two people, rather than what is really is: a violent abuse of power. #BelieveSurvivors #StopBetsyhttp://ow.ly/4Zwf50joStf",,,#BelieveSurvivors #StopBetsyhttp,"1051155746749071360",https://twitter.com/endrapeoncampus/status/1051155746749071360
"vlh",coton_luver,2018-10-13 08:26,21,22,"#amjoy #WeAreTheMob #BelieveSurvivors #BelieveWomen We won't be intimidated by the Donald Trumps. We are the peaceful #Resistance We vote. Women are 52% of the population. This was just the start - - - Women Rejected Trump in 2017 - - - women's march pic.twitter.com/t85LJ6jAY6",,,#amjoy #WeAreTheMob #BelieveSurvivors #BelieveWomen #Resistance,"1051132028786077696",https://twitter.com/coton_luver/status/1051132028786077696
"CREDO Mobile",CREDOMobile,2018-10-12 21:09,15,16,"SIGNATURES NEEDED: Our petition to impeach accused sexual predator and proven perjurer #BrettKavanaugh now has more than 174,000 signatures! Help us keep the momentum going by adding your name now: http://credo.cm/lMwJtB #ImpeachKavanaugh #BelieveSurvivors #KavanaughLied pic.twitter.com/Z7X4BLol6B",,,#BrettKavanaugh #ImpeachKavanaugh #BelieveSurvivors #KavanaughLied,"1050961587899641856",https://twitter.com/CREDOMobile/status/1050961587899641856
"Kristan Paige",KristanPaige3,2018-10-12 19:08,4,15,"I'm feeling really low tonight, so I'm throwing myself a pity party/FBR, Cheer me up, please?? #Bluewave #Resisters I #BelieveSurvivors #FBRParty #FollowBackResistance I'll follow you. Please do any 1 Like 2 Retweet 3 Follow 4 Reply #FBR #RESIST #VoteThemAllOut",,,#Bluewave #Resisters #BelieveSurvivors #FBRParty #FollowBackResistance #FBR #RESIST #VoteThemAllOut,"1050931216311091201",https://twitter.com/KristanPaige3/status/1050931216311091201
"🇺🇸Dianne✝️",disings,2018-10-12 16:55,21,30,"#BelieveSurvivors #BelieveAllWomen There is a valid reason for due process In this country EVERYONE is innocent until PROVEN guilty http://www.mediaradar.org/research_on_false_rape_allegations.php …",,,#BelieveSurvivors #BelieveAllWomen,"1050897721723367425",https://twitter.com/disings/status/1050897721723367425
"Carolyn - Stand Up NOW!",Carolyny1948,2018-10-12 11:30,20,17,"Please help our Democratic candidates! Vote Blue! #ProtectOurCare #GOPTaxScam2 #JusticeFor2016 #CultureOfCorruption #EverythingsAtStake #ForThePeople #TeamPelosi #SwearHerIn #BelieveSurvivors https://twitter.com/KateBrownForOR/status/1050805548289994752 …",,,#ProtectOurCare #GOPTaxScam2 #JusticeFor2016 #CultureOfCorruption #EverythingsAtStake #ForThePeople #TeamPelosi #SwearHerIn #BelieveSurvivors,"1050815992627060736",https://twitter.com/Carolyny1948/status/1050815992627060736
"Alliance for Justice",AFJustice,2018-10-12 09:10,8,25,"This is absolutely beautiful. You showed us that the new hero ― the kind of heroism called for in this moment ― is a woman facing the patriarchy with no weapons other than her voice, her body, and the truth. #metoo #BelieveSurvivors http://bit.ly/2EfnjDt",,,#metoo #BelieveSurvivors,"1050780691775049728",https://twitter.com/AFJustice/status/1050780691775049728
"🌹#PortiaABoulger",PortiaABoulger,2018-10-12 06:21,12,30,"Good! Next steps? File charges, indictment, and go to prison for a long, long time. #FridayFeeling #BelieveSurvivors https://www.huffingtonpost.com/entry/pope-francis-accepts-resignation-washington-cardinal-donald-wuerl_us_5bc07d9fe4b0bd9ed559295f?ncid=engmodushpmg00000004 …",,,#FridayFeeling #BelieveSurvivors,"1050738258232205313",https://twitter.com/PortiaABoulger/status/1050738258232205313
"Cassandra Hall",C_HallPaints,2018-10-11 18:52,342,647,"I am a mom of boys and want them to see leaders who respect and treat everyone with dignity. #BelieveSurvivors This is my #FBRParty #FollowBackResistance I follow back Please 1 Like 2 Retweet 3 Follow 4 Reply #VoteThemOut #BlueTsunami #RESISTANCE",,,#BelieveSurvivors #FBRParty #FollowBackResistance #VoteThemOut #BlueTsunami #RESISTANCE,"1050564799145361408",https://twitter.com/C_HallPaints/status/1050564799145361408
"Democratic Coalition",TheDemCoalition,2018-10-11 17:34,82,134,"One way to fight back against a U.S. senate that doesn't #BelieveSurvivors - let's flip the Senate on November 6th. Join us here: https://secure.actblue.com/donate/lets-flip-the-senate … #DemWave #RedToBlue #MeToo",,,#BelieveSurvivors #DemWave #RedToBlue #MeToo,"1050545081277657089",https://twitter.com/TheDemCoalition/status/1050545081277657089
"Ms.FoundationWomen",msfoundation,2018-10-11 16:30,26,44,"#OTD 27 years ago, Anita Hill testified before the Senate Judiciary Committee. We stood with her in 1992, we stand with her today. #BelieveSurvivors https://nyti.ms/2CElMVI",,,#OTD #BelieveSurvivors,"1050529140502405120",https://twitter.com/msfoundation/status/1050529140502405120
"UltraViolet",UltraViolet,2018-10-11 15:34,23,60,"27 years ago today, Anita Hill testified before the Senate Judiciary Committee, accusing Supreme Court nominee Clarence Thomas of sexual harassment. She paved the way for survivors everywhere. Thank you for your bravery Anita. #BelieveSurvivors #BelieveWomen pic.twitter.com/r98fzEcqZM",,,#BelieveSurvivors #BelieveWomen,"1050514918871625730",https://twitter.com/UltraViolet/status/1050514918871625730
"NationalLawyersGuild",NLGnews,2018-10-11 14:28,31,45,"TOMORROW! #StrikeAgainstKavanaugh at Zuccotti Park in #NYC, 4PM! Follow @kavanaughstrike for updates! #BelieveSurvivors #CancelKavanaugh #KavaNOPEhttps://twitter.com/kavanaughstrike/status/1050494639550156801 …",,@kavanaughstrike,#StrikeAgainstKavanaugh #NYC #BelieveSurvivors #CancelKavanaugh #KavaNOPEhttps,"1050498283477426176",https://twitter.com/NLGnews/status/1050498283477426176
"Winnie M Li",winniemli,2018-10-11 11:57,18,122,"Here we go: I’m now an honorary doctor of law! Thank you @NUIMerrionSq for recognising my work against sexual violence as a societal issue that needs to be addressed. Amazing experience here at @No6KildareSt and still quite surreal. Thank you #NUIHonConf #BelieveSurvivors #MeToo pic.twitter.com/DqUfTss8uz",,@NUIMerrionSq @No6KildareSt,#NUIHonConf #BelieveSurvivors #MeToo,"1050460362141827077",https://twitter.com/winniemli/status/1050460362141827077
"Planned Parenthood Action",PPact,2018-10-11 10:02,198,517,"Today marks the 27th anniversary when Anita Hill testified before the Senate Judiciary Committee, and in 27 years, so much — and yet so little — has changed. We still believe Anita Hill. We still believe Dr. Blasey Ford. #BelieveSurvivors",,,#BelieveSurvivors,"1050431335142178817",https://twitter.com/PPact/status/1050431335142178817
"Nobel Women",NobelWomen,2018-10-11 09:50,28,29,"Misleading statistics about false reporting of sexual assault have been making rounds in media recently. Experts Joanne Belknap & Sandra Newman are here to clear misconceptions up. Spoiler: false accusations of rape almost never happen. #BelieveSurvivors http://ht.ly/8OJu30mbVxl",,,#BelieveSurvivors,"1050428355466723328",https://twitter.com/NobelWomen/status/1050428355466723328
"Ashley Wheeland",amwheeland,2018-10-11 09:16,41,70,"So got this in the mail without a return address yesterday. The bullying never stops for many of us @SenCoryGardner. Will you say sending this letter is wrong? Cc: @meganschrader #womensrightsarehumanrights #believesurvivors pic.twitter.com/BPf8Ic16S9",,@SenCoryGardner @meganschrader,#womensrightsarehumanrights #believesurvivors,"1050419972948647936",https://twitter.com/amwheeland/status/1050419972948647936
"BrooklynDad_Defiant!",mmpadellan,2018-10-11 07:50,1272,3224,"Hard evidence, Melania? Unfortunately, women cannot predict in which car, or room, or alley they will be assaulted, and an therefore not plant video cameras AHEAD of time to capture hard evidence. Einstein visa my ass. #BelieveSurvivors https://shareblue.com/melania-trump-me-too-sexual-assault-really-hard-evidence/amp/?__twitter_impression=true …",,,#BelieveSurvivors,"1050398302242594817",https://twitter.com/mmpadellan/status/1050398302242594817
"Bob Bland",bobblanddesign,2018-10-11 06:06,11,72,"Beautiful love letter to #DrChristineBlaseyFord from @TaranaBurke @amandadecadenet @GlennonDoyle @TraceeEllisRoss @AmericaFerrera. Sign on at http://metooMVMT.org #BelieveSurvivors #BelieveWomen pic.twitter.com/kv3DOsZ8QQ",,@TaranaBurke @amandadecadenet @GlennonDoyle @TraceeEllisRoss @AmericaFerrera,#DrChristineBlaseyFord #BelieveSurvivors #BelieveWomen,"1050371958846689280",https://twitter.com/bobblanddesign/status/1050371958846689280
"Democratic Coalition",TheDemCoalition,2018-10-11 03:15,401,849,"The complaints we filed against Judge Kavanaugh for the perjury he committed are still being considered. https://www.pbs.org/newshour/nation/chief-justice-roberts-asks-federal-judges-to-handle-kavanaugh-ethics-complaints … #BelieveSurvivors",,,#BelieveSurvivors,"1050329048713449472",https://twitter.com/TheDemCoalition/status/1050329048713449472
"cℓaudia stєℓℓ✰r ‏ ✂️",ClaudiaStellar,2018-10-10 19:54,39,236,"This is beautiful #IBelieveYou #BelieveSurvivors pic.twitter.com/vXquABLEer",,,#IBelieveYou #BelieveSurvivors,"1050217944456855552",https://twitter.com/ClaudiaStellar/status/1050217944456855552
"Kerry Dalton 🌊",kerrdaltz,2018-10-10 17:53,827,1669,"I’ve been on twitter for a bit but I want to connect with my #Bluewave #Resisters I #BelieveSurvivors and I vote #FBRParty #FollowBackResistance I'll follow you. Please do any 1 Like 2 Retweet 3 Follow 4 Reply #FBR #RESIST #VoteThemAllOut",,,#Bluewave #Resisters #BelieveSurvivors #FBRParty #FollowBackResistance #FBR #RESIST #VoteThemAllOut,"1050187535861866497",https://twitter.com/kerrdaltz/status/1050187535861866497
"Sam White",samwhiteout,2018-10-10 17:52,14,56,"The work continues. #BYBG Just because Kavanaugh now sits on the Supreme Court does not mean we stop. It means we have every reason to continue. #BelieveWomen #BelieveSurvivors pic.twitter.com/PMy5hieX41",,,#BYBG #BelieveWomen #BelieveSurvivors,"1050187283738046465",https://twitter.com/samwhiteout/status/1050187283738046465
"Hilarie",Meyers1122,2018-10-10 12:01,36,76,"NY law students (from NYU, Cardozo, Brooklyn Law) walk out to #StrikeAgainstKavanaugh. #BelieveSurvivors #CancelKavanaugh pic.twitter.com/fdSaa4pbvx",,,#StrikeAgainstKavanaugh #BelieveSurvivors #CancelKavanaugh,"1050099141358100480",https://twitter.com/Meyers1122/status/1050099141358100480
"Rachel Crooks for Ohio",RachelforOhio,2018-10-10 11:49,259,692,"Oh hey, Melania... I have emails with my mom, sister and aunt from the time of the incident with your husband, @realDonaldTrump. I know the actual date, in fact. I also told multiple people when it happened & over the years. What else would you like? #MeToo #BelieveSurvivors https://twitter.com/AaronBlake/status/1049990354555101185 …",,@realDonaldTrump,#MeToo #BelieveSurvivors,"1050096102693896192",https://twitter.com/RachelforOhio/status/1050096102693896192
"natasha lyonne",nlyonne,2018-10-10 11:39,59,268,"Women in jails across the country face the possibility of sexual violence simply bc they were too poor to be with their families. Follow @massbailout to support the movement to free women&children from pre-trial detention #MassBailOut #BelieveSurvivors #EndMoneyBail #CloseRikers",,@massbailout,#MassBailOut #BelieveSurvivors #EndMoneyBail #CloseRikers,"1050093462719275009",https://twitter.com/nlyonne/status/1050093462719275009
"Kaz Weida",kazweida,2018-10-10 11:31,42,99,"Buckle up. Melania Trump is about to BE BEST with another round of victim shaming. #BelieveSurvivors #MeToohttps://cnn.it/2pLfwDb",,,#BelieveSurvivors #MeToohttps,"1050091552544976896",https://twitter.com/kazweida/status/1050091552544976896
"TakeAKnee 🕊 #BoycottNRA🚫",remain_Hopeful,2018-10-10 08:51,27,30,"In solidarity,support & w/immense gratitude 4 her strength &courage to Dr Ford I signed this #LoveLetterToDrFord. Plz join me #BelieveSurvivors. ⁦ @MeTooMVMT⁩ ⁦ @GlennonDoyle⁩ ⁦ @TaranaBurke⁩ ⁦ @AmericaFerrera⁩ ⁦ @TraceeEllisRoss⁩https://metoomvmt.org/",,@MeTooMVMT @GlennonDoyle @TaranaBurke @AmericaFerrera @TraceeEllisRoss,#LoveLetterToDrFord #BelieveSurvivors,"1050051137234038784",https://twitter.com/remain_Hopeful/status/1050051137234038784
"Democratic Coalition",TheDemCoalition,2018-10-10 08:30,231,394,"BRILLIANT: The site http://www.BrettKavanaugh.com was launched by a nonpartisan advocacy group @FixTheCourt the day after Kavanaugh was confirmed as a Supreme Court justice. https://www.thecut.com/2018/10/brettkavanaugh-com-is-now-a-resource-for-assault-survivors.html?utm_source=tw … #BelieveSurvivors",,@FixTheCourt,#BelieveSurvivors,"1050045804763844608",https://twitter.com/TheDemCoalition/status/1050045804763844608
"Melissa Silverstein",melsil,2018-10-10 08:12,8,56,"I don't know about you, but the backlash against survivors since the Kavanaugh confirmation ended has beed fucking brutal. Please folks, keep telling your truth. #BelieveWomen #BelieveSurvivors https://twitter.com/schemaly/status/1050040452374777856 …",,,#BelieveWomen #BelieveSurvivors,"1050041322890035201",https://twitter.com/melsil/status/1050041322890035201
"Dr. Dena Grayson",DrDenaGrayson,2018-10-10 08:08,117,224,"OMG Someone released ownership of http://BrettKavanaugh.com . Check out the new website #Karma #BelieveSurvivors #ImpeachKavanaugh pic.twitter.com/wmJ1TN6ZY8",,,#Karma #BelieveSurvivors #ImpeachKavanaugh,"1050040325098622976",https://twitter.com/DrDenaGrayson/status/1050040325098622976
"Linda #IndictTheTrumpCrimeFamily",knittinglinda,2018-10-10 06:39,89,125,"Is it any wonder that trump nominated Kavanaugh to the Supreme Court? When they tell you what kind of craven human being they are, believe them. And #believesurvivors. pic.twitter.com/J2drVT0AsG",,,#believesurvivors,"1050018055999410177",https://twitter.com/knittinglinda/status/1050018055999410177
"Glennon Doyle",GlennonDoyle,2018-10-10 06:35,226,781,"We must ensure Dr. Ford knows what her heroic sacrifice means to all of us. Please read,sign & share this letter: http://metoomvmt.org Your Sisters, @TaranaBurke @amandadecadenet @glennondoyle @traceeellisross @americaferrera #DrFordLoveLetter #BelieveSurvivors #MeTooMVMT pic.twitter.com/H45mK765oR",,@TaranaBurke @amandadecadenet @glennondoyle @traceeellisross @americaferrera,#DrFordLoveLetter #BelieveSurvivors #MeTooMVMT,"1050017006475534337",https://twitter.com/GlennonDoyle/status/1050017006475534337
"Democratic Coalition",TheDemCoalition,2018-10-10 06:18,304,547,"I can’t jog around the city with headphones on my ears / I can’t speak out against my rapist after 35 years. The song is racking up millions of views - has @realDonaldTrump heard it yet? https://wapo.st/2OkcsN1?tid=ss_tw&utm_term=.e3fd73fda739 … #BelieveSurvivors",,@realDonaldTrump,#BelieveSurvivors,"1050012759574937600",https://twitter.com/TheDemCoalition/status/1050012759574937600
"Amber Heard Italia",AmberHeardIT,2018-10-10 04:22,19,47,"#AmberHeard and #CharlizeTheron reunited to celebrate women #portermagazine #IncredibleWomen #OneYearStronger #believesurvivors #believewomen pic.twitter.com/ZDjNKEJIBS",,,#AmberHeard #CharlizeTheron #portermagazine #IncredibleWomen #OneYearStronger #believesurvivors #believewomen,"1049983531504607232",https://twitter.com/AmberHeardIT/status/1049983531504607232
"Democratic Coalition",TheDemCoalition,2018-10-10 03:21,57,120,"Brett Kavanaugh may have been able to lie his way onto the Supreme Court, but his legacy will always live here: http://brettkavanaugh.com #BelieveSurvivors",,,#BelieveSurvivors,"1049968096923017216",https://twitter.com/TheDemCoalition/status/1049968096923017216
